task,algo1,algo2,test,alpha,target_n,fpr,se,expected_fpr
Humanoid-v5,DDPG,PPO,Welch t-test,0.05,10,0.046,0.006624499981130651,0.05
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.05,10,0.109,0.00985489725973843,0.05
Humanoid-v5,DDPG,PPO,Ranked t-test,0.05,10,0.134,0.010772372069326236,0.05
Humanoid-v5,DDPG,PPO,bootstrap,0.05,10,0.112,0.00997276290703835,0.05
Humanoid-v5,DDPG,PPO,permutation,0.05,10,0.071,0.008121514637061242,0.05
Humanoid-v5,DDPG,PPO,t-test,0.05,20,0.069,0.008014923580421713,0.05
Humanoid-v5,DDPG,PPO,Welch t-test,0.05,20,0.062,0.007626008130076967,0.05
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.05,20,0.208,0.0128349522788361,0.05
Humanoid-v5,DDPG,PPO,Ranked t-test,0.05,20,0.211,0.012902674141432851,0.05
Humanoid-v5,DDPG,PPO,bootstrap,0.05,20,0.087,0.00891240708226459,0.05
Humanoid-v5,DDPG,PPO,permutation,0.05,20,0.055,0.00720936890441875,0.05
Humanoid-v5,DDPG,PPO,t-test,0.05,30,0.063,0.007683163410991596,0.05
Humanoid-v5,DDPG,PPO,Welch t-test,0.05,30,0.057,0.007331507348424334,0.05
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.05,30,0.263,0.013922320208930694,0.05
Humanoid-v5,DDPG,PPO,Ranked t-test,0.05,30,0.289,0.0143345387090063,0.05
Humanoid-v5,DDPG,PPO,bootstrap,0.05,30,0.064,0.007739767438366608,0.05
Humanoid-v5,DDPG,PPO,permutation,0.05,30,0.072,0.008174105455644672,0.05
Humanoid-v5,DDPG,PPO,t-test,0.01,2,0.035,0.005811626278418116,0.01
Humanoid-v5,DDPG,PPO,Welch t-test,0.01,2,0.003,0.001729450779872038,0.01
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Humanoid-v5,DDPG,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Humanoid-v5,DDPG,PPO,bootstrap,0.01,2,0.394,0.015451990163082553,0.01
Humanoid-v5,DDPG,PPO,permutation,0.01,2,0.395,0.015458816254810716,0.01
Humanoid-v5,DDPG,PPO,t-test,0.01,3,0.03,0.005394441583704471,0.01
Humanoid-v5,DDPG,PPO,Welch t-test,0.01,3,0.008,0.0028170906978654416,0.01
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Humanoid-v5,DDPG,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Humanoid-v5,DDPG,PPO,bootstrap,0.01,3,0.146,0.011166198995181842,0.01
Humanoid-v5,DDPG,PPO,permutation,0.01,3,0.131,0.010669536072388528,0.01
Humanoid-v5,DDPG,PPO,t-test,0.01,5,0.017,0.004087909000944126,0.01
Humanoid-v5,DDPG,PPO,Welch t-test,0.01,5,0.01,0.003146426544510455,0.01
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.01,5,0.016,0.003967870965643918,0.01
Humanoid-v5,DDPG,PPO,Ranked t-test,0.01,5,0.037,0.005969170796685248,0.01
Humanoid-v5,DDPG,PPO,bootstrap,0.01,5,0.08,0.008579044235810887,0.01
Humanoid-v5,DDPG,PPO,permutation,0.01,5,0.032,0.005565608681896348,0.01
Humanoid-v5,DDPG,PPO,t-test,0.01,10,0.015,0.003843826218756514,0.01
Humanoid-v5,DDPG,PPO,Welch t-test,0.01,10,0.012,0.003443254274665175,0.01
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.01,10,0.023,0.004740358636221525,0.01
Humanoid-v5,DDPG,PPO,Ranked t-test,0.01,10,0.042,0.0063431853196954605,0.01
Humanoid-v5,DDPG,PPO,bootstrap,0.01,10,0.036,0.005891010100144117,0.01
Humanoid-v5,DDPG,PPO,permutation,0.01,10,0.02,0.004427188724235731,0.01
Humanoid-v5,DDPG,PPO,t-test,0.01,20,0.016,0.003967870965643918,0.01
Humanoid-v5,DDPG,PPO,Welch t-test,0.01,20,0.017,0.004087909000944126,0.01
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.01,20,0.066,0.007851369307324678,0.01
Humanoid-v5,DDPG,PPO,Ranked t-test,0.01,20,0.095,0.00927227048785787,0.01
Humanoid-v5,DDPG,PPO,bootstrap,0.01,20,0.028,0.005216895628628198,0.01
Humanoid-v5,DDPG,PPO,permutation,0.01,20,0.011,0.003298332912245215,0.01
Humanoid-v5,DDPG,PPO,t-test,0.01,30,0.016,0.003967870965643918,0.01
Humanoid-v5,DDPG,PPO,Welch t-test,0.01,30,0.014,0.003715373467095872,0.01
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.01,30,0.109,0.00985489725973843,0.01
Humanoid-v5,DDPG,PPO,Ranked t-test,0.01,30,0.137,0.010873407929439602,0.01
Humanoid-v5,DDPG,PPO,bootstrap,0.01,30,0.023,0.004740358636221525,0.01
Humanoid-v5,DDPG,PPO,permutation,0.01,30,0.019,0.004317290817167636,0.01
